case,time,dxb,dxr,xb,xr,y,dxb_measured,dxr_measured,xb_measured,xr_measured,y_measured,u,tracking_error_m,tracking_error_mm,measurement_noise_dxb,measurement_noise_dxr,measurement_noise_xb,measurement_noise_xr,disturbance_applied,n_failures_so_far
disturbance_plus_noise,2.86,0.01224755622299316,-0.005476262804748912,0.0015670530761485578,0.5916734887292846,0.5932405418054332,0.010682281180498668,-0.008253468697939269,0.0016159952197364864,0.5901122748961182,0.5917282701158546,0.5878580875842092,0.00046154180543322987,0.46154180543322987,-0.0015652750424944917,-0.0027772058931903564,4.8942143587928575e-05,-0.0015612138331664019,1,0
disturbance_plus_noise,2.88,0.007934207779772136,0.009181832776614546,0.0018483187090266558,0.5917070485804762,0.5935553672895029,0.007883702126293373,0.010335327458227395,0.001563117444243717,0.5928153660721351,0.5943784835163789,0.5932835814805838,0.0007763672895029217,0.7763672895029217,-5.05056534787626e-05,0.0011534946816128483,-0.0002852012647829387,0.0011083174916589069,1,0
disturbance_plus_noise,2.9,0.013872450598027164,-0.04400977242123313,0.002037641369843379,0.5913167935655849,0.5933544349354283,0.01601181870152293,-0.044255849469228344,0.0014695392825495588,0.5912384507698192,0.5927079900523687,0.5840677906609496,0.0005754349354283317,0.5754349354283317,0.002139368103495768,-0.0002460770479952153,-0.0005681020872938204,-7.834279576565117e-05,1,0
disturbance_plus_noise,2.92,0.007074933242543603,-0.016315311505903173,0.002221139026176607,0.5906793708804395,0.5929005099066161,0.004109557144837279,-0.015591128058636168,0.0017262377974643008,0.5892648932261476,0.5909911310236119,0.5926555806916513,0.00012150990661619065,0.12150990661619065,-0.002965376097706323,0.0007241834472670045,-0.0004949012287123061,-0.0014144776542919576,1,0
disturbance_plus_noise,2.94,-0.0048801349468804,0.04202857620729473,0.0021901588871312467,0.5909779186852403,0.5931680775723716,-0.003249639623814101,0.04757226336726669,0.0023111480415254496,0.592253887849022,0.5945650358905474,0.5981934750875494,0.00038907757237161,0.38907757237161,0.001630495323066299,0.005543687159971961,0.000120989154394203,0.001275969163781714,1,0
disturbance_plus_noise,2.96,0.005997525417369862,-0.037723048943917925,0.0022180262261682062,0.5909837555389001,0.5932017817650683,0.002699692189845591,-0.036167891189987096,0.002548059344083561,0.5911308305417179,0.5936788898858014,0.5813829148021309,0.0004227817650683807,0.4227817650683807,-0.0032978332275242707,0.0015551577539308315,0.0003300331179153552,0.0001470750028177519,1,0
disturbance_plus_noise,2.98,0.0035191833085589626,-0.032699210554271434,0.0023499680856921166,0.5902765045537195,0.5926264726394116,0.0024995789932393377,-0.03205757762192349,0.0011799520263586756,0.589704483203304,0.5908844352296627,0.5893848138749244,-0.00015252736058835037,-0.15252736058835037,-0.0010196043153196251,0.0006416329323479433,-0.001170016059333441,-0.0005720213504154998,1,0
disturbance_plus_noise,3.0,-0.011893849298966431,0.04988524159335819,0.0022327249515487605,0.5905065268664521,0.5927392518180009,-0.014760391564911261,0.047260679611321056,0.002478475491483528,0.590300188310183,0.5927786638016665,0.600467849871228,-3.974818199903307e-05,-0.03974818199903307,-0.002866542265944831,-0.0026245619820371353,0.0002457505399347673,-0.00020633855626904222,1,0
disturbance_plus_noise,3.02,-0.00886453193989464,0.023179237079093192,0.0020377083217422536,0.591268443784819,0.5933061521065612,-0.008367841777359839,0.021506987545316273,0.0019599902728169283,0.5921176634648664,0.5940776537376833,0.5892373576194618,0.0005271521065612905,0.5271521065612905,0.000496690162534801,-0.001672249533776918,-7.771804892532538e-05,0.0008492196800473324,1,0
disturbance_plus_noise,3.04,-0.001821091569332287,-0.02477642580358406,0.0019836560877850976,0.5911848241709662,0.5931684802587512,-0.0024302864927033445,-0.02840090281846124,0.001932942383060513,0.5913496000495813,0.5932825424326418,0.5853703206844182,0.00038948025875129577,0.38948025875129577,-0.0006091949233710578,-0.003624477014877177,-5.07137047245846e-05,0.0001647758786150263,1,0
disturbance_plus_noise,3.06,-0.005581108393604947,-0.010149320038157607,0.0018699683298189784,0.5908586962130079,0.5927286645428269,-0.006824599272800004,-0.00933908235802712,0.0021395166970507354,0.5908184817342771,0.5929579984313278,0.5917904291513909,-5.0335457173034115e-05,-0.050335457173034115,-0.0012434908791950573,0.0008102376801304859,0.0002695483672317572,-4.021447873081238e-05,1,0
disturbance_plus_noise,3.08,-0.008860711531102596,0.004851204536779252,0.0017106818012367676,0.5907399899041951,0.5924506717054319,-0.005977974729009508,0.008951034442591384,0.001916241082199915,0.5900058695760577,0.5919221106582576,0.5923660597196428,-0.000328328294568081,-0.328328294568081,0.002882736802093088,0.004099829905812131,0.00020555928096314746,-0.0007341203281373228,1,0
disturbance_plus_noise,3.1,-0.012701171074327998,0.024198343347032348,0.0015156637805985112,0.5911301028547008,0.5926457666352993,-0.01179059170401732,0.02521098840573005,-0.0002974663445489728,0.5908261012629744,0.5905286349184254,0.5938940379108066,-0.00013323336470061342,-0.13323336470061342,0.0009105793703106775,0.001012645058697701,-0.001813130125147484,-0.00030400159172642256,1,0
disturbance_plus_noise,3.12,-0.021483489874754527,0.07304282053011003,0.0011676586254164877,0.5921275825275258,0.5932952411529423,-0.020414362113759847,0.0750942672457723,0.0018018161217206383,0.5914896302969331,0.5932914464186537,0.5996108993212661,0.0005162411529423538,0.5162411529423538,0.0010691277609946803,0.0020514467156622575,0.0006341574963041504,-0.0006379522305927217,1,0
disturbance_plus_noise,3.14,-0.009590684461883395,0.0030351772847984925,0.0008502702791860295,0.5928861744135763,0.5937364446927623,-0.010827570938130408,0.004242078017738986,0.0019933477410170805,0.5933826777602337,0.5953760255012508,0.5858582199024146,0.000957444692762377,0.957444692762377,-0.0012368864762470136,0.0012069007329404936,0.0011430774618310512,0.0004965033466573596,1,0
disturbance_plus_noise,3.16,0.0011038072979107126,-0.06535314542020908,0.0008242794061317522,0.592244723857907,0.5930690032640388,-0.0004157391805392266,-0.06518889498181518,0.0010165147194160305,0.5952608336933142,0.5962773484127302,0.5828208716941231,0.0002900032640388295,0.2900032640388295,-0.0015195464784499393,0.0001642504383938923,0.00019223531328427834,0.003016109835407171,1,0
disturbance_plus_noise,3.18,0.0034945081518501396,-0.08133703791402302,0.0009343523268654877,0.5907440284290287,0.5916783807558942,0.00379712334473039,-0.07795076395671882,0.002314980205775955,0.5912131071089938,0.5935280873147697,0.5860642995009746,-0.0011006192441057605,-1.1006192441057605,0.0003026151928802505,0.0033862739573042,0.0013806278789104673,0.00046907867996500124,1,0
disturbance_plus_noise,3.2,-0.007576193746763798,-0.021041810135516373,0.0009048024828054722,0.5897236990865151,0.5906285015693206,-0.0052221466159998176,-0.01854945752371602,-0.00014594064460520537,0.5886359087291185,0.5884899680845134,0.5951792636924083,-0.0021504984306793817,-2.1504984306793817,0.00235404713076398,0.002492352611800353,-0.0010507431274106775,-0.001087790357396562,1,0
disturbance_plus_noise,3.22,-0.031416640085895335,0.12355259343077463,0.0005466281317022465,0.5908028528977101,0.5913494810294123,-0.035234406205873973,0.12312054048436749,0.00012108247353104804,0.5907332779640586,0.5908543604375897,0.6100094217550134,-0.0014295189705876288,-1.4295189705876288,-0.0038177661199786353,-0.00043205294640713613,-0.00042554565817119847,-6.957493365149757e-05,1,0
disturbance_plus_noise,3.24,-0.025153569575700703,0.09622433923920218,2.1664378894782256e-05,0.593007400865107,0.5930290652440018,-0.024178186817129067,0.09793035240270712,-5.739075789150391e-05,0.5914846496946298,0.5914272589367383,0.5939687103887128,0.00025006524400184027,0.25006524400184027,0.0009753827585716361,0.0017060131635049326,-7.905513678628616e-05,-0.0015227511704771633,1,0
disturbance_plus_noise,3.2600000000000002,-0.01563278356904852,0.04198764069985724,-0.00045183473737841183,0.5943084375363095,0.593856602798931,-0.01668670410606245,0.03999657674078531,0.00023365290607596403,0.5949650953600668,0.5951987482661427,0.5905936937426696,0.0010776027989310988,1.0776027989310988,-0.0010539205370139301,-0.001991063959071932,0.0006854876434543759,0.0006566578237573374,1,0
disturbance_plus_noise,3.2800000000000002,-0.0003474081761828743,-0.053001986429318006,-0.0006246542055118652,0.5941191316097036,0.5934944774041918,0.002288579114814814,-0.05277702134765565,-0.000906310908258311,0.5932795339686803,0.592373223060422,0.5826631720689376,0.0007154774041918666,0.7154774041918666,0.0026359872909976884,0.00022496508166236118,-0.0002816567027464458,-0.0008395976410233693,1,0
disturbance_plus_noise,3.3000000000000003,-0.007864834524541205,-0.003510349379944089,-0.0006715795731518318,0.5935533881951796,0.5928818086220278,-0.004027231933584683,-0.003640455293614668,0.0011178900042659924,0.5936936177500057,0.5948115077542717,0.598491679661031,0.00010280862202782792,0.10280862202782792,0.003837602590956522,-0.0001301059136705789,0.0017894695774178242,0.0001402295548261884,1,0
disturbance_plus_noise,3.3200000000000003,0.0005807454114580801,-0.04444605609398833,-0.0007822183112432421,0.5930267761246918,0.5922445578134485,0.0003865506444485654,-0.042872664084907454,-0.0015564978432536915,0.5919854604962413,0.5904289626529876,0.5872518886895453,-0.0005344421865514093,-0.5344421865514093,-0.00019419476700951465,0.0015733920090808765,-0.0007742795320104494,-0.0010413156284504606,1,0
disturbance_plus_noise,3.34,-0.013519171559640405,0.05496431439408432,-0.000876881741580545,0.593210970147728,0.5923340884061474,-0.012603926782107274,0.056693216718230896,-0.0004570885900669773,0.593124222108886,0.5926671335188191,0.6053090070552887,-0.000444911593852515,-0.444911593852515,0.0009152447775331309,0.0017289023241465744,0.00041979315151356765,-8.674803884192237e-05,1,0
disturbance_plus_noise,3.36,-0.006831046788315459,0.02159449476136701,-0.0011049767291774102,0.593996151935208,0.5928911752060306,-0.006403931159617593,0.02138830800489734,-0.00015713721928136554,0.5936870350555051,0.5935298978362238,0.591433924295211,0.00011217520603068465,0.11217520603068465,0.00042711562869786617,-0.0002061867564696684,0.0009478395098960447,-0.00030911687970290846,1,0
disturbance_plus_noise,3.38,0.00025734786336292326,-0.021160775285039818,-0.0011421587092332321,0.593989961590015,0.5928478028807818,0.0026276049594081375,-0.021186974667186546,0.00020828029574114916,0.5938087143548956,0.5940169946506367,0.5889374406948319,6.880288078181529e-05,0.06880288078181529,0.0023702570960452145,-2.6199382146727346e-05,0.0013504390049743813,-0.00018124723511942195,1,0
disturbance_plus_noise,3.4,0.005436446959782615,-0.04221979317896805,-0.0010915424796794355,0.5933259279668504,0.5922343854871709,0.002961664438513542,-0.04419765385526356,-0.0011104125050953701,0.5915690188777843,0.590458606372689,0.589838419446342,-0.0005446145128290558,-0.5446145128290558,-0.0024747825212690726,-0.0019778606762955084,-1.8870025415934562e-05,-0.0017569090890659825,1,0
disturbance_plus_noise,3.42,-0.009474224255770028,0.05236428491470338,-0.0012027356965284364,0.5934445109629323,0.5922417752664039,-0.012552800795888852,0.05121438646763326,-0.0014961518493032933,0.592515150184928,0.5910189983356247,0.6050224024975311,-0.0005372247335960756,-0.5372247335960756,-0.0030785765401188238,-0.0011498984470701195,-0.0002934161527748568,-0.0009293607780043328,1,0
disturbance_plus_noise,3.44,-0.010344966981739406,0.06279775038717447,-0.0013887127437927928,0.5945540422780348,0.593165329534242,-0.01161667107567539,0.06115539122154987,-0.003103081255717175,0.5943771421562275,0.5912740609005104,0.5981548872877381,0.00038632953424200256,0.38632953424200256,-0.0012717040939359847,-0.0016423591656245986,-0.0017143685119243822,-0.00017690012180727422,1,0
disturbance_plus_noise,3.46,-0.006548730364586744,0.049054203534281374,-0.001609152960056545,0.5957268068769808,0.5941176539169242,-0.0051382618212135,0.047449668337934146,-0.002047310599294284,0.596480834088467,0.5944335234891727,0.5962752326041559,0.0013386539169242262,1.3386539169242262,0.0014104685433732435,-0.0016045351963472245,-0.0004381576392377391,0.0007540272114862623,1,0
disturbance_plus_noise,3.48,0.009118582072673494,-0.04025884536833101,-0.0014995239491946918,0.5957426238079171,0.5942430998587224,0.009046404683040778,-0.04036124462546128,-0.00028941986959142726,0.5965104525889635,0.5962210327193721,0.5853386696517862,0.001464099858722423,1.464099858722423,-7.217738963271614e-05,-0.00010239925713026759,0.0012101040796032646,0.0007678287810463978,1,0
disturbance_plus_noise,3.5,0.019977035956102864,-0.1077984739344305,-0.0012259566897798789,0.5941827074784191,0.5929567507886392,0.017829118964795672,-0.10623289690029253,-0.001222434048154797,0.5949987821339957,0.5937763480858409,0.583574267222425,0.00017775078863924154,0.17775078863924154,-0.002147916991307192,0.0015655770341379694,3.5226416250817434e-06,0.0008160746555766155,1,0
disturbance_plus_noise,3.52,0.009695538404722424,-0.04324932143018065,-0.0008415637762734625,0.592774652238926,0.5919330884626526,0.00915736871860984,-0.045077134594500454,-0.0017189857465610475,0.593215015924065,0.591496030177504,0.5977056474364394,-0.0008459115373473658,-0.8459115373473658,-0.000538169686112583,-0.0018278131643198088,-0.0008774219702875851,0.00044036368513898595,1,0
disturbance_plus_noise,3.54,-0.00391473398473941,0.03924167250725831,-0.0007064665490367198,0.5927800405976704,0.5920735740486337,-0.0047585517866618144,0.03992967052735494,-0.0004822025857428358,0.5916921777301763,0.5912099751444335,0.6025922764226792,-0.0007054259513662453,-0.7054259513662453,-0.0008438178019224042,0.0006879980200966298,0.00022426396329388405,-0.001087862867494024,1,0
disturbance_plus_noise,3.56,-0.005498424610078282,0.04720692779254568,-0.0008199391770291821,0.5936341761111907,0.5928142369341616,-0.005620658119801946,0.047933560870652495,-0.001750695479212376,0.5942706655365101,0.5925199700572977,0.5963145938759832,3.5236934161630984e-05,0.035236934161630984,-0.00012223350972366353,0.0007266330781068171,-0.000930756302183194,0.0006364894253193498,1,0
disturbance_plus_noise,3.58,0.0004157102796374322,0.012777790274353959,-0.0008572951213062491,0.5942534596060578,0.5933961644847515,0.0027200352751636796,0.013491143973647474,-0.0009826552864692843,0.5945928152300936,0.5936101599436243,0.591328059245487,0.0006171644847515756,0.6171644847515756,0.0023043249955262473,0.000713353699293516,-0.0001253601651630352,0.0003393556240357677,1,0
disturbance_plus_noise,3.6,0.007985148004310693,-0.029840045360232183,-0.0007721274073014747,0.5940370058786896,0.5932648784713881,0.008417041921938533,-0.033266815750559904,-0.002239724181134061,0.5917961730675776,0.5895564488864435,0.5887637914783433,0.0004858784713881459,0.4858784713881459,0.0004318939176278388,-0.003426770390327719,-0.0014675967738325866,-0.0022408328111119353,1,0
disturbance_plus_noise,3.62,-0.007142649072379725,0.06595731076645983,-0.0007839872560672565,0.5943703314678055,0.5935863442117383,-0.00619398827804213,0.06629479195789102,0.0004729580771868785,0.5958058835541273,0.5962788416313142,0.606656706054494,0.0008073442117383367,0.8073442117383367,0.0009486607943375948,0.00033748119143118686,0.001256945333254135,0.001435552086321878,1,0
disturbance_plus_noise,3.64,0.006535882254470019,-0.01184416563462444,-0.0007698676643539486,0.5948593535602987,0.5940894858959448,0.005857614509050881,-0.011961074270450206,-0.00061688778217331,0.5940443447345386,0.5934274569523653,0.5866567060539014,0.0013104858959448462,1.3104858959448462,-0.0006782677454191376,-0.00011690863582576644,0.0001529798821806386,-0.0008150088257601728,1,0
disturbance_plus_noise,3.66,0.010538363993873342,-0.03559001144767053,-0.0006212368622356245,0.594329345950601,0.5937081090883655,0.01130955249220694,-0.03752773733041772,-0.001067028369963184,0.5928217083345878,0.5917546799646246,0.5905424710199195,0.0009291090883655206,0.9291090883655206,0.0007711884983335993,-0.0019377258827471882,-0.00044579150772755955,-0.0015076376160132665,1,0
disturbance_plus_noise,3.68,0.0031646204004075196,0.008210860567371374,-0.000594037371179606,0.5941018056197004,0.5935077682485208,0.004484359736601201,0.007618947015609243,0.0011792819219663677,0.5923307851715789,0.5935100670935453,0.5988856849378046,0.0007287682485208613,0.7287682485208613,0.0013197393361936817,-0.0005919135517621314,0.0017733192931459736,-0.0017710204481214736,1,0
disturbance_plus_noise,3.7,0.008765958330696627,-0.02977180396888879,-0.0004180054912712064,0.593846972746715,0.5934289672554438,0.007751486677071205,-0.03207297864040989,0.0013422669013575194,0.5932000651708462,0.5945423320722037,0.588945711774899,0.0006499672554438618,0.6499672554438618,-0.0010144716536254227,-0.0023011746715210935,0.0017602723926287258,-0.0006469075758688434,1,0
disturbance_plus_noise,3.72,0.01385003531014287,-0.06014997725503271,-0.0002635748501716331,0.5929523824198342,0.5926888075696626,0.012412815104283069,-0.05946369319838665,0.00020271685282529956,0.5926963418925302,0.5928990587453554,0.5875941571647506,-9.019243033736579e-05,-0.09019243033736579,-0.001437220205859801,0.0006862840566460604,0.00046629170299693266,-0.0002560405273039582,1,0
disturbance_plus_noise,3.74,0.007202335552341272,-0.016535103685355258,-7.08335913223894e-05,0.5922358591253661,0.5921650255340437,0.009645644441565092,-0.013012883199804332,-0.00041784815116921567,0.594263594904727,0.5938457467535578,0.595852297117498,-0.0006139744659562352,-0.6139744659562352,0.0024433088892238186,0.003522220485550925,-0.00034701455984682627,0.0020277357793609336,1,0
disturbance_plus_noise,3.7600000000000002,0.0077142053420025235,-0.025047822963857727,0.0001166146511358952,0.5917644440769247,0.5918810587280606,0.011070382792830201,-0.028934991276686726,6.836151783926877e-05,0.5923582544436794,0.5924266159615187,0.5900761460405788,-0.0008979412719393176,-0.8979412719393176,0.0033561774508276774,-0.0038871683128289983,-4.8253133296626416e-05,0.0005938103667546016,1,0
disturbance_plus_noise,3.7800000000000002,0.0014384308662074646,0.005969779817381395,0.00013767154724035117,0.5916002460286675,0.5917379175759078,0.0017720816078864545,0.006327195793672153,0.000932897524422628,0.5923728597594804,0.593305757283903,0.5948180703942408,-0.0010410824240921768,-1.0410824240921768,0.00033365074167898993,0.0003574159762907579,0.0007952259771822768,0.0007726137308129756,1,0
disturbance_plus_noise,3.8000000000000003,0.003266041432888567,-0.009457466558868833,0.00019310882410773227,0.5914730423784161,0.5916661512025239,0.005827089328943661,-0.009940947123554256,0.002503372297733621,0.5919902548566741,0.5944936271544078,0.5896939994338309,-0.0011128487974760848,-1.1128487974760848,0.0025610478960550937,-0.00048348056468542293,0.002310263473625889,0.0005172124782580333,1,0
disturbance_plus_noise,3.8200000000000003,0.009249952728807178,-0.05062684702146883,0.00039019747197560715,0.5906759224235502,0.5910661198955258,0.008247938362055146,-0.04647829930933995,0.0002679213844861755,0.5913070826599048,0.591575004044391,0.5848432949097561,-0.0017128801044741238,-1.7128801044741238,-0.001002014366752033,0.00414854771212888,-0.00012227608748943163,0.000631160236354679,1,0
disturbance_plus_noise,3.84,-0.0036905496337897585,0.024743669704899655,0.0003932890945962244,0.5904626198201541,0.5908559089147504,-0.001279120217330374,0.024638911967170687,0.0004780975953316556,0.5916469403384347,0.5921250379337664,0.5988795425638573,-0.001923091085249573,-1.923091085249573,0.0024114294164593844,-0.00010475773772896936,8.480850073543118e-05,0.0011843205182805545,1,0
disturbance_plus_noise,3.86,-0.0045699234211506535,0.032893233604764816,0.00026053786229005883,0.5909950152013576,0.5912555530636476,-0.004219108778398818,0.0328675371395268,0.001973771316091928,0.5941490521014149,0.5961228234175068,0.5930619982127702,-0.0015234469363523129,-1.5234469363523129,0.0003508146427518354,-2.56964652380157e-05,0.001713233453801869,0.003154036900057349,1,0
disturbance_plus_noise,3.88,0.013080552630220496,-0.07064567481178671,0.00033525443326040254,0.5904634042812003,0.5907986587144607,0.013572001526522772,-0.07017298661782853,0.0012531488195732495,0.5894837541110782,0.5907369029306515,0.5774949867768505,-0.0019803412855392555,-1.9803412855392555,0.0004914488963022751,0.00047268819395818537,0.000917894386312847,-0.0009796501701220595,1,0
disturbance_plus_noise,3.9,0.00017038141252341763,0.004377863564324255,0.0005065971772910566,0.5897673254572219,0.590273922634513,0.0027264380011998214,0.004355429571593862,0.00040691311404099525,0.5884837970036823,0.5888907101177232,0.5974949867772055,-0.0025050773654869962,-2.505077365486996,0.0025560565886764038,-2.243399273039289e-05,-9.968406325006137e-05,-0.0012835284535396166,1,0
disturbance_plus_noise,3.92,-0.016636244198764184,0.1050114780168715,0.0003114295549709186,0.5909484398892692,0.59125986944424,-0.019127345042193183,0.10482096925745282,-0.0007118165651294522,0.5889807925818172,0.5882689760166878,0.6049374752569796,-0.0015191305557599177,-1.5191305557599177,-0.002491100843428999,-0.00019050875941866599,-0.0010232461201003708,-0.001967647307451861,1,0
disturbance_plus_noise,3.94,-0.021837397430471146,0.13596908575079578,-6.153673915217236e-05,0.5934155630199553,0.5933540262808031,-0.019230609829821242,0.13651413147195507,-6.189845800918746e-05,0.5928415901994907,0.5927796917414815,0.6016516395340333,0.0005750262808031925,0.5750262808031925,0.002606787600649905,0.0005450457211592907,-3.617188570150969e-07,-0.0005739728204647166,1,0
disturbance_plus_noise,3.96,-2.9029099075287927e-05,0.009944228763945427,-0.0003686426458630632,0.5948061182045151,0.594437475558652,-0.0001993044600020259,0.00957417622005501,0.0023575819751711735,0.5953878716709077,0.5977454536460789,0.5825559380475761,0.0016584755586520616,1.6584755586520616,-0.00017027536092673796,-0.00037005254389041746,0.002726224621034237,0.0005817534663925181,1,0
disturbance_plus_noise,3.98,0.02608566880981758,-0.1464600573916072,-0.00011422449763451829,0.5933242142301649,0.5932099897325304,0.02654828765209151,-0.14594834274469423,-0.0008847340960426899,0.5936250397926113,0.5927403056965685,0.5720698283697979,0.00043098973253041795,0.43098973253041795,0.0004626188422739274,0.0005117146469129647,-0.0007705095984081717,0.00030082556244639605,1,0
disturbance_plus_noise,4.0,0.016798877762945832,-0.09837507780615486,0.00026262640597329314,0.5908565957364108,0.5911192221423841,0.016542404218989355,-0.10112225189003973,-0.0013799607671172924,0.5897870804448481,0.5884071196777307,0.5920698283701614,-0.0016597778576158406,-1.6597778576158406,-0.0002564735439564775,-0.002747174083884883,-0.0016425871730905855,-0.0010695152915627538,1,0
disturbance_plus_noise,4.0200000000000005,-0.01390752986057348,0.08335765681997102,0.000293709971445284,0.5907005127126937,0.590994222684139,-0.015128669661415527,0.08348971225506127,0.001280006572944613,0.5905209842481524,0.5918009908210969,0.6120698283707352,-0.0017847773158609082,-1.7847773158609082,-0.0012211398008420476,0.00013205543509024078,0.000986296601499329,-0.00017952846454133818,1,0
disturbance_plus_noise,4.04,-0.00879837138208514,0.05983418913313426,0.0001588047140170881,0.592121137085063,0.5922799417990801,-0.009031465760070193,0.060507625926849294,-0.00041503251742055006,0.5909803774746378,0.5905653449572172,0.5920698283706806,-0.0004990582009198885,-0.4990582009198885,-0.00023309437798505226,0.0006734367937150339,-0.0005738372314376382,-0.001140759610425143,1,0
disturbance_plus_noise,4.0600000000000005,-0.007698990418128854,0.056383566923482835,6.733482311150117e-05,0.5933392472654299,0.5934065820885414,-0.008984350146063223,0.05747043612819638,-0.0007768106454971287,0.5916469460691067,0.5908701354236096,0.5950456562237478,0.0006275820885414118,0.6275820885414118,-0.0012853597279343693,0.0010868692047135428,-0.0008441454686086299,-0.0016923011963230772,1,0
disturbance_plus_noise,4.08,-0.005958622288336696,0.04645080179001627,-0.00010826068826621821,0.5944229872507022,0.594314726562436,-0.006257814811998519,0.04436629514695621,-0.0007190559198365209,0.5945605882920224,0.5938415323721858,0.5951663870954124,0.0015357265624360572,1.5357265624360572,-0.0002991925236618229,-0.00208450664306006,-0.0006107952315703027,0.00013760104132019818,1,0
disturbance_plus_noise,4.1,0.004884373145187849,-0.02467488638532846,-9.483440941847692e-05,0.5946116675442841,0.5945168331348656,0.007294085025752432,-0.022353783457813615,-0.0006792474275748697,0.5956081998451266,0.5949289524175517,0.5865007899687,0.0017378331348656406,1.7378331348656406,0.0024097118805645836,0.0023211029275148447,-0.0005844130181563928,0.0009965323008425337,1,0
disturbance_plus_noise,4.12,0.011933606834388568,-0.06952389667786477,7.363163577939087e-05,0.5936196060296203,0.5936932376653996,0.012674197108334758,-0.07135170539309632,-0.0008699276312562593,0.5938279424909076,0.5929580148596514,0.5865998664903334,0.0009142376653996642,0.9142376653996642,0.0007405902739461894,-0.0018278087152315595,-0.0009435592670356502,0.0002083364612874189,1,0
disturbance_plus_noise,4.14,0.0021201060104374474,-0.015831086211135686,0.00017437791326742352,0.5928051617574641,0.5929795396707316,0.002331814648074182,-0.016917030321501915,-0.0028145160969666066,0.5933732311999825,0.5905587151030159,0.5976101693344202,0.00020053967073163648,0.20053967073163648,0.00021170863763673463,-0.0010859441103662298,-0.00298889401023403,0.0005680694425184095,1,0
disturbance_plus_noise,4.16,-0.012429683175194705,0.06913762469906162,3.3650475118137255e-05,0.5933047390867597,0.5933383895618779,-0.011631279170259136,0.06782760456506724,-0.00018674963232961128,0.5932880692426173,0.5931013196102878,0.604526009355364,0.0005593895618779543,0.5593895618779543,0.0007984040049355683,-0.0013100201339943857,-0.00022040010744774852,-1.6669844142446975e-05,1,0
disturbance_plus_noise,4.18,-0.000936748215459082,0.008388924412748725,-0.00012770536110593876,0.5940141085426107,0.5938864031815048,-0.0018031995731050449,0.00868308428269063,-0.0005246587683991451,0.5940540869778241,0.593529428209425,0.5883241875779152,0.001107403181504818,1.107403181504818,-0.0008664513576459628,0.00029415986994190513,-0.00039695340729320634,3.997843521338588e-05,1,0
disturbance_plus_noise,4.2,0.004712147755676771,-0.026201091550451486,-9.938431990821138e-05,0.5939293001978649,0.5938299158779567,0.0028859869584555147,-0.026368950574279525,-0.001168782907385071,0.5944868171907329,0.5933180342833478,0.5893771292633474,0.001050915877956804,1.050915877956804,-0.0018261607972212563,-0.00016785902382803868,-0.0010693985874768597,0.0005575169928679894,1,0
disturbance_plus_noise,4.22,0.0033030991827978575,-0.016919105974518237,-7.615674149782384e-05,0.5935308531010007,0.5934546963595029,0.005619495613330439,-0.02033881807847969,-0.0009538572883179963,0.593307081891758,0.59235322460344,0.593814396799074,0.0006756963595029308,0.6756963595029308,0.002316396430532582,-0.0034197121039614524,-0.0008777005468201725,-0.00022377120924276263,1,0
disturbance_plus_noise,4.24,-0.0011039703978894429,0.009073338533949772,-2.716029900853029e-05,0.5934490688290208,0.5934219085300123,-0.001343439533906349,0.010279567094068675,-0.00039452135668386544,0.5948676741394102,0.5944731527827264,0.5964269185087052,0.0006429085300123649,0.6429085300123649,-0.00023946913601690593,0.0012062285601189035,-0.0003673610576753351,0.0014186053103893584,1,0
disturbance_plus_noise,4.26,0.0063098861340023646,-0.0351469639359497,4.720212908437039e-05,0.5931915168881805,0.5932387190172649,0.006592835949279743,-0.03461528198286213,0.0006210861556297483,0.5928890246627893,0.593510110818419,0.5873144478475215,0.0004597190172649368,0.4597190172649368,0.0002829498152773789,0.0005316819530875726,0.000573884026545378,-0.0003024922253912446,1,0
disturbance_plus_noise,4.28,0.0062112994089803895,-0.03160501716075665,0.00023358666556508176,0.5925113356360752,0.5927449223016402,0.008372330520700414,-0.030245681626878733,0.0016762541998213486,0.5956359747964558,0.5973122289962771,0.5917089072395756,-3.407769835972463e-05,-0.03407769835972463,0.0021610311117200237,0.0013593355338779175,0.0014426675342562667,0.0031246391603806235,1,0
disturbance_plus_noise,4.3,0.020353764813301617,-0.11317507767163211,0.0005154238295920916,0.5909632267659063,0.5914786505954984,0.021226015684330597,-0.1152134416330552,0.0011280970228229087,0.5897306725257966,0.5908587695486195,0.5785116182410049,-0.0013003494045015218,-1.3003494045015218,0.0008722508710289787,-0.0020383639614230905,0.000612673193230817,-0.001232554240109714,1,0
disturbance_plus_noise,4.32,0.0044099558494604734,-0.01804397504800387,0.0006932867845619504,0.5896789436928344,0.5903722304773963,0.00493179042179646,-0.020059679117297644,0.0024352922220771166,0.5902037916723221,0.5926390838943992,0.5985116182414306,-0.002406769522603658,-2.406769522603658,0.0005218345723359863,-0.0020157040692937753,0.001742005437515166,0.0005248479794876833,1,0
disturbance_plus_noise,4.34,-0.0019888986482268557,0.015271123282005075,0.0007306481047752461,0.5897039131531229,0.5904345612578982,-0.0003568024443016944,0.015201564687487342,-8.188406124669235e-05,0.590591030569837,0.5905091465085903,0.5936036395546245,-0.002344438742101773,-2.344438742101773,0.0016320962039251612,-6.955859451773187e-05,-0.0008125321660219384,0.0008871174167140551,1,0
