time,dxb,dxr,xb,xr,y,u,tracking_error_m,tracking_error_mm
0.52,0.032897248719231165,-0.032940286014050635,0.014228359335734853,0.5785554076311394,0.5927837669668743,0.5770372832807524,4.7669668743477445e-06,0.0047669668743477445
0.54,0.01996682957962559,-0.020093691552197424,0.014756461343721813,0.5780263650110965,0.5927828263548183,0.5772278249500884,3.826354818325939e-06,0.003826354818325939
0.56,0.007368401944837233,-0.0075966830947469255,0.015028401905630175,0.5777544286543338,0.592782830559964,0.5776490719973512,3.830559964002056e-06,0.003830559964002056
0.58,-0.00471641242259857,0.004361991802513732,0.015052705297880907,0.5777304434588548,0.5927831487567358,0.5782870163744345,4.148756735822268e-06,0.004148756735822268
0.6,-0.016128913124732303,0.015646944441456867,0.014841303453270564,0.5779419993929193,0.59278330284619,0.579121118305054,4.302846190018528e-06,0.004302846190018528
0.62,-0.02672772245871391,0.026134812585178135,0.014409136423457761,0.5783740676339401,0.5927832040573978,0.5801274442349912,4.204057397871885e-06,0.004204057397871885
0.64,-0.03638849842963465,0.03570553892493589,0.01377380894935501,0.5790091507883952,0.5927829597377502,0.5812809896300574,3.959737750247605e-06,0.003959737750247605
0.66,-0.04500631869826244,0.04425137039510796,0.012955223867812945,0.5798274477705716,0.5927826716383845,0.5825564155056728,3.671638384550313e-06,0.003671638384550313
0.68,-0.05249772018235466,0.05168591487051222,0.01197517082079806,0.5808072018609567,0.5927823726817547,0.5839280494262649,3.372681754765239e-06,0.003372681754765239
0.7000000000000001,-0.05880137357036819,0.05794705235579567,0.010856888290989134,0.581925166037061,0.5927820543280502,0.5853699434952737,3.054328050255961e-06,0.003054328050255961
0.72,-0.063877764923576,0.06299569212734779,0.009624622569401194,0.5831570824274188,0.59278170499682,0.5868562024209719,2.7049968200909547e-06,0.0027049968200909547
0.74,-0.06770847486851628,0.06681372687082154,0.008303197328202389,0.5844781278400826,0.592781325168285,0.5883614474584167,2.325168285022272e-06,0.002325168285022272
0.76,-0.07029532091207313,0.06940265634692544,0.0069175990188226335,0.5858633249900704,0.592780924008893,0.5898612563665567,1.924008893094964e-06,0.001924008893094964
0.78,-0.07165935195442708,0.07078271016826276,0.0054925809379227294,0.5872879311611172,0.5927805120990399,0.5913325199873619,1.5120990399797307e-06,0.0015120990399797307
0.8,-0.07183961980819831,0.07099188909933929,0.004052289734007577,0.588727808146086,0.5927800978800937,0.5927537288106098,1.0978800937255784e-06,0.0010978800937255784
0.8200000000000001,-0.07089170606035933,0.07008463603776649,0.0026199190814514724,0.5901597686872292,0.5927796877686806,0.5941052158786978,6.877686806738836e-07,0.0006877686806738836
0.84,-0.06888603932562454,0.06813017128497512,0.0012173950805753654,0.5915618922757092,0.5927792873562846,0.5953693667855036,2.873562846561484e-07,0.0002873562846561484
0.86,-0.06590605680802653,0.06521063487022527,-0.00013490296600845303,0.5929138050421054,0.592778902076097,0.5965307938085841,-9.792390298635212e-08,-9.792390298635212e-05
0.88,-0.062046257485620204,0.061419139387763,-0.0014183837651984138,0.5941969209417731,0.5927785371765747,0.5975764682540015,-4.6282342525127973e-07,-0.00046282342525127973
0.9,-0.05741018375106999,0.056857775724711956,-0.0026164454362568998,0.5953946428782183,0.5927781974419614,0.598495808298709,-8.025580385817577e-07,-0.0008025580385817577
0.92,-0.05210836353668957,0.05163558814987734,-0.0037146359953081566,0.5964925229880299,0.5927778869927217,0.5992807231032204,-1.1130072782306044e-06,-0.0011130072782306044
0.9400000000000001,-0.04625624468150491,0.045866538545933366,-0.004700772451982646,0.5974783816815646,0.592777609229582,0.5999256155390607,-1.3907704179416669e-06,-0.001390770417941667
0.96,-0.03997215366448603,0.039667489290200475,-0.005565018690635771,0.5983423855406769,0.5927773668500411,0.600427346102424,-1.6331499588240206e-06,-0.0016331499588240206
0.98,-0.03337530977997949,0.033156237994195426,-0.006299922943210552,0.5990770848139876,0.592777161870777,0.6007851605610867,-1.8381292229419088e-06,-0.0018381292229419088
1.0,-0.02658392340847404,0.02644963479576834,-0.006900416259931946,0.5996774118972155,0.5927769956372835,0.6010005841038111,-2.004362716467867e-06,-0.002004362716467867
1.02,-0.01971340398874577,0.01966180822774799,-0.0073637739279082655,0.6001406427587065,0.5927768688307983,0.6010772851773091,-2.131169201669003e-06,-0.002131169201669003
1.04,-0.012874700128867711,0.0129025215504317,-0.007689542269203389,0.6004663237538537,0.5927767814846503,0.6010209126030238,-2.2185153496501187e-06,-0.0022185153496501187
1.06,-0.006172791111788922,0.006275678212898761,-0.007879433667768575,0.6006561666815403,0.5927767330137718,0.6008389098531782,-2.266986228183221e-06,-0.002266986228183221
1.08,0.0002946542020850762,-0.00012200781719862164,-0.007937193027892381,0.6007139152829337,0.5927767222550413,0.6005403105296355,-2.2777449586453002e-06,-0.0022777449586453002
1.1,0.006438438429972826,-0.006202164222256279,-0.00786843915373409,0.6006451866687617,0.5927767475150275,0.6001355191662583,-2.2524849724314677e-06,-0.0022524849724314677
1.12,0.012178807455916374,-0.011885725712497575,-0.007680484758349699,0.6004572913813433,0.5927768066229936,0.5996360814905517,-2.193377006354247e-06,-0.002193377006354247
1.1400000000000001,0.017446227143489423,-0.01710370674397943,-0.007382138960857544,0.6001590359490451,0.5927768969881875,0.599054448239536,-2.1030118124709674e-06,-0.0021030118124709674
1.16,0.022181962495563257,-0.02179777904696767,-0.006983496212923415,0.5997605118736472,0.5927770156607238,0.5984037365260327,-1.9843392761176304e-06,-0.0019843392761176304
1.18,0.026338459986840257,-0.025920654613343252,-0.006495715612702252,0.5992728750078619,0.5927771593951596,0.5976974925945844,-1.8406048403196706e-06,-0.0018406048403196706
1.2,0.029879536824371167,-0.02943627778329372,-0.005930794518820168,0.5987081192344638,0.5927773247156436,0.5969494595956315,-1.6752843563505593e-06,-0.0016752843563505593
1.22,0.032780383712506134,-0.032319832856735786,-0.005301340272745469,0.59807884825422,0.5927775079814745,0.5961733537489026,-1.4920185253952667e-06,-0.0014920185253952667
1.24,0.03502739027939461,-0.03455757620890321,-0.004620343679490625,0.5973980491314694,0.5927777054519788,0.5953826519695219,-1.2945480211135063e-06,-0.0012945480211135063
1.26,0.036617804633573336,-0.036146504181864714,-0.0039009576891312512,0.5966788710388566,0.5927779133497254,0.5945903937000298,-1.0866502745399131e-06,-0.0010866502745399131
1.28,0.037559240537966554,-0.037093870028034104,-0.0031562844707670092,0.5959344123919531,0.5927781279211861,0.5938089993348992,-8.720788138294466e-07,-0.0008720788138294466
1.3,0.03786904739751673,-0.0374165648792939,-0.0023991737823340136,0.5951775192763674,0.5927783454940334,0.5930501072479398,-6.545059665352682e-07,-0.0006545059665352682
1.32,0.03757355964436426,-0.03714037909516055,-0.0016420352204448993,0.5944205977507936,0.5927785625303487,0.5923244310440264,-4.3746965128210746e-07,-0.00043746965128210746
1.34,0.03670724316526186,-0.03629916139986156,-0.0008966665906873601,0.5936754422658022,0.5927787756751148,0.5916416382614442,-2.2432488511192616e-07,-0.00022432488511192616
1.36,0.03531175714952839,-0.03493389395177671,-0.00017410027711948096,0.5929530820765846,0.5927789817994651,0.5910102513564554,-1.8200534857015782e-08,-1.8200534857015782e-05
1.3800000000000001,0.03343495014689968,-0.033091701903241955,0.0005155308834193179,0.5922636471548561,0.5927791780382754,0.590437571413471,1.7803827545570527e-07,0.00017803827545570527
1.4000000000000001,0.031129809222727234,-0.030824816113982578,0.0011631070947325994,0.5916162547270594,0.5927793618217919,0.5899296246482881,3.618217919720834e-07,0.0003618217919720834
1.42,0.02845338089690541,-0.02818950749050897,0.001760613712056408,0.5910189171890394,0.5927795309010958,0.5894911314133844,5.309010958631788e-07,0.0005309010958631788
1.44,0.025465682070656026,-0.02524501095464915,0.002301211590010569,0.5904784717773035,0.5927796833673141,0.5891254970780481,6.833673141803942e-07,0.0006833673141803942
1.46,0.0222286184031788,-0.022052456317716018,0.0027792856453369846,0.590000532019247,0.592779817664584,0.5888348238462372,8.176645840407559e-07,0.0008176645840407559
1.48,0.018804926622631446,-0.0186738223769356,0.0031904719525735776,0.589589460644305,0.5927799325968786,0.5886199422950953,9.32596878611136e-07,0.000932596878611136
1.5,0.015257156069719446,-0.015170929383863996,0.003531664009579644,0.5892483633193085,0.5927800273288881,0.5884804611698125,1.0273288881812448e-06,0.0010273288881812448
1.52,0.011646703406210768,-0.011604483689419354,0.0038009991029457086,0.5889791022782935,0.5927801013812393,0.5884148337583539,1.1013812393212419e-06,0.0011013812393212419
1.54,0.008032912904997969,-0.008033186876058807,0.003997825967487392,0.5887823286529155,0.5927801546204029,0.5884204389939481,1.1546204029544427e-06,0.0011546204029544427
1.56,0.004472253103986024,-0.004512920075615767,0.004122655166550533,0.5886575320771623,0.5927801872437128,0.5884936752951426,1.1872437128968016e-06,0.0011872437128968016
1.58,0.0010175788843760358,-0.0010960124721011155,0.004177093818682112,0.5886031059412865,0.5927801997599687,0.5886300650529772,1.1997599687063598e-06,0.0011997599687063598
1.6,-0.0022825137440363186,0.00216939876690736,0.004163766459912943,0.5886164265062283,0.5927801929661412,0.5888243676120453,1.1929661412057868e-06,0.0011929661412057868
1.62,-0.005384234671593657,0.005239911668380781,0.004086223958637104,0.5886939439621031,0.5927801679207402,0.5890706985661283,1.1679207402304215e-06,0.0011679207402304215
1.6400000000000001,-0.008249044852667864,0.008077302058662639,0.003948842491642946,0.5888312834227752,0.5927801259144182,0.5893626531982398,1.1259144182540481e-06,0.0011259144182540481
