run_label,target,start_id,start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,target_error_pred_m,target_error_pred_mm,predicted_safety_violation_m,predicted_safety_violation_mm,predicted_violation_m,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,learning_rate,adam_steps,n_random_starts,optimization_time_s_all_starts,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start
main,0.55,20,random,0.0,0.0,0.0,0.550000011920929,0.460929811000824,0.0,0.0,0.0,0.0,0.0,0.09636549651622772,0.9631702303886414,0,0,0,0.03,800,200,1.5329952239990234,4618.0107421875,0.8908601999282837,0.4371095597743988,0.9631702303886414,0.22912722826004028,0.36893489956855774,2.9405899047851562,0.6468633413314819,0.09289097040891647,0.09636549651622772,0.36035454273223877,0.20709073543548584
main,0.55,21,random,8.794248580932617,8.794248580932617,0.0,0.579655110836029,0.47918280959129333,0.029655098915100098,29.65509796142578,0.0,0.0,0.0,0.028299745172262192,0.9562706351280212,0,0,0,0.03,800,200,1.5329952239990234,4747.0595703125,0.9277312159538269,0.3825731575489044,0.8073519468307495,0.43469470739364624,0.9562706351280212,2.230482578277588,0.4101608097553253,0.09084899723529816,0.028299745172262192,0.3798002004623413,0.5960042476654053
main,0.55,22,random,5.327767848968506,5.327767848968506,0.0,0.5730819702148438,0.4773387610912323,0.023081958293914795,23.081958770751953,0.0,0.0,0.0,0.043717846274375916,0.8284211754798889,0,0,0,0.03,800,200,1.5329952239990234,4399.47412109375,0.8284211754798889,0.3285057842731476,0.652873694896698,0.11530125141143799,0.043717846274375916,2.4240360260009766,0.4746786653995514,0.09745658189058304,0.2485526204109192,0.36194077134132385,0.2388155460357666
main,0.55,23,random,0.0,0.0,0.0,0.550000011920929,0.4773061275482178,0.0,0.0,0.0,0.0,0.0,0.04802343621850014,0.9781458377838135,0,0,0,0.03,800,200,1.5329952239990234,2331.554931640625,0.23758713901042938,0.3240719139575958,0.6402055025100708,0.43160828948020935,0.9474523067474365,3.9344375133514404,0.9781458377838135,0.09457027167081833,0.15234220027923584,0.35240116715431213,0.04802343621850014
main,0.55,24,random,7.2518181800842285,7.2518181800842285,0.0,0.5769292116165161,0.4823300838470459,0.026929199695587158,26.92919921875,0.0,0.0,0.0,0.16362322866916656,0.9757016897201538,0,0,0,0.03,800,200,1.5329952239990234,4099.40234375,0.7426864504814148,0.4414955675601959,0.9757016897201538,0.15726813673973083,0.16362322866916656,3.763246536254883,0.9210821390151978,0.10598987340927124,0.5329957008361816,0.36947259306907654,0.38945168256759644
main,0.55,25,random,0.0,0.0,0.0,0.550000011920929,0.4591066837310791,0.0,0.0,0.0,0.0,0.0,0.013046804815530777,0.9225863218307495,1,0,1,0.03,800,200,1.5329952239990234,4212.51171875,0.7750033736228943,0.42290520668029785,0.9225863218307495,0.26086682081222534,0.45961952209472656,3.0809266567230225,0.6936421990394592,0.09763742238283157,0.25458067655563354,0.3506523370742798,0.013046804815530777
main,0.55,26,random,1.1203486919403076,1.1203486919403076,0.0,0.5605846643447876,0.48990729451179504,0.010584652423858643,10.584651947021484,0.0,0.0,0.0,0.015035402961075306,0.8997060060501099,1,0,1,0.03,800,200,1.5329952239990234,1552.6239013671875,0.015035402961075306,0.295354425907135,0.5581555366516113,0.30609628558158875,0.5888465642929077,3.699118137359619,0.8997060060501099,0.09343421459197998,0.11447364091873169,0.3603678047657013,0.20735590159893036
main,0.55,27,random,0.1716049462556839,0.1716049462556839,0.0,0.5541425347328186,0.47296783328056335,0.0041425228118896484,4.142522811889648,0.0,0.0,0.0,0.03237314149737358,0.975328803062439,0,0,0,0.03,800,200,1.5329952239990234,3281.1875,0.5089107155799866,0.4413650631904602,0.975328803062439,0.11133059859275818,0.03237314149737358,3.877929210662842,0.9593096971511841,0.0909733921289444,0.032446254044771194,0.3760363757610321,0.5207273364067078
main,0.55,28,random,0.23549394309520721,0.23549394309520721,0.0,0.5548527836799622,0.4817110300064087,0.004852771759033203,4.852771759033203,0.0,0.0,0.0,0.15905779600143433,0.9271098971366882,0,0,0,0.03,800,200,1.5329952239990234,4568.2275390625,0.8766364455223083,0.3616768419742584,0.7476481199264526,0.2987429201602936,0.5678368806838989,3.78132963180542,0.9271098971366882,0.10085514187812805,0.36183807253837585,0.35795289278030396,0.15905779600143433
main,0.55,29,random,18.467491149902344,18.467491149902344,0.0,0.5929738283157349,0.4898827075958252,0.04297381639480591,42.97381591796875,0.0,0.0,0.0,0.21060138940811157,0.8573340177536011,0,0,0,0.03,800,200,1.5329952239990234,4500.6689453125,0.8573340177536011,0.17371049523353577,0.21060138940811157,0.26858454942703247,0.48167017102241516,2.1449952125549316,0.38166502118110657,0.0995526909828186,0.3184230327606201,0.3641869127750397,0.2837381660938263
