Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std
1000.0,2479.9711046856246,20.0,0.1,0.11145143236892038,0.1293682861369418,2.6643088594495197,0.09695094664176922,0.37580412938188656,0.5974330154452646,0.008276757593491849,0.6179925395483366,0.003469509342769987
1000.0,3808.4933657549436,20.0,0.1,0.40841516277233325,0.22427135510598853,1.9560368993162354,0.09941000224691424,0.3558924822262197,0.5729069357389942,0.008081477709416215,0.4643601569064355,0.00335593155080667
1000.0,3821.1417763004256,20.0,0.1,0.38687910350302357,0.2655517013020461,2.6748921908456422,0.11875440341086854,0.3849457585826244,0.6375704903928289,0.008104666522919685,0.5202211527953111,0.0034285817250293274
1000.0,4107.622103266782,20.0,0.1,0.41132442505658495,0.17552670162944162,2.950498174962072,0.1115218351597918,0.3921113964861763,0.6236696790670824,0.008127693105891691,0.5158878795863178,0.0033700518787636528
1000.0,2703.24941100663,20.0,0.1,0.3410781469995667,0.31154021203091203,2.228083101467996,0.09305057271246489,0.367652421689157,0.5749400421074988,0.008088717718514878,0.4787651929895298,0.003360383915707426
1000.0,4872.196618421676,20.0,0.1,0.1757832255644795,0.13977329775586148,2.1030382742110234,0.09302942376317946,0.3633599465918136,0.5554087245985249,0.008265642246866827,0.478138231418183,0.003520425584221018
1000.0,4700.596427360237,20.0,0.1,0.21157372850595282,0.305061330091389,1.7162343386648546,0.11003939773195515,0.3563828193832441,0.6033795908557076,0.008177352297769865,0.480779316331144,0.0034323836273659103
1000.0,4264.332841464267,20.0,0.1,0.24803111567005748,0.16428113548200096,3.274748696945473,0.10662847617081697,0.37190725051654844,0.593986910620834,0.00805153137166251,0.5407713587598608,0.0033668376420257426
1000.0,2342.1911463482065,20.0,0.1,0.3734780626181512,0.2278497698462112,1.1292720719037872,0.1189610780953404,0.3515232404062447,0.6416322085842351,0.00856198106348104,0.4884823435216474,0.0038738390979186754
1000.0,1921.6417716835595,20.0,0.1,0.2630343858483828,0.1727492295501768,2.0054051127582864,0.10702695725800021,0.3978920976129477,0.6505716605672526,0.008102468936349536,0.5425046204425455,0.0034258023466649094
1000.0,4777.0927849024565,20.0,0.1,0.12586359154583232,0.39865977969099975,1.5034709653967355,0.114342986175097,0.36481736089240996,0.6348436663049327,0.008547911337743484,0.4929703361772046,0.003889603656900893
1000.0,4012.4202504901436,20.0,0.1,0.35157762175963436,0.3976929409147243,3.9388775465544805,0.09826442558589005,0.38141542293371955,0.5794700489282051,0.008270095338553805,0.5015801189415354,0.003554133966390298
1000.0,4087.4127847296195,20.0,0.1,0.12787026815146235,0.3320364682190971,1.964546545924744,0.09484407127982852,0.37747357789173797,0.5881931466439309,0.008233249059031581,0.49385732879962163,0.0034153700317003056
1000.0,3116.592589771487,20.0,0.1,0.30197794153596713,0.32467115664117485,2.4960065840455052,0.11715452122317407,0.3588957099195502,0.6192934419879684,0.008060035272321908,0.5116796236858538,0.003377993954707485
