sample_index,y_achieved,error,extra_reach,max_xr,max_xb,constraint_violation,feasible,noise_Kb,noise_Mb,noise_hb,param_Kb,param_Kr,param_Mb,param_hb,param_hr,param_f0,param_f1,param_A,param_x_r_start
39,0.6052039356401816,0.014796064359818395,0.1052039356401816,0.48955535773593983,0.20362075988799025,0.0,True,0.001092607276172144,0.08008894456604577,-0.011967781373651214,1001.0926072761721,2950.19838671802,21.601778891320915,0.09880322186263489,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
40,0.6107864792407739,0.009213520759226101,0.1107864792407739,0.48861319311677925,0.21119893161285036,0.0,True,-0.05117487463109325,0.008963781747815808,0.010999834198588259,948.8251253689067,2950.19838671802,20.17927563495632,0.10109998341985882,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
41,0.6092264155001165,0.010773584499883526,0.10922641550011647,0.4891083927124458,0.2062286387373341,0.0,True,0.06795937876202184,0.04175556229572893,0.01784355295747547,1067.9593787620217,2950.19838671802,20.835111245914575,0.10178435529574754,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
42,0.634323237495704,0.014323237495703967,0.13432323749570396,0.49105741874428793,0.23176736740271478,0.0,True,0.0731651445609781,-0.05943815271614255,-0.031987576637487386,1073.165144560978,2950.19838671802,18.81123694567715,0.09680124233625126,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
43,0.6252797999131905,0.005279799913190497,0.1252797999131905,0.48870449684479866,0.23018700887154525,0.0,True,-0.04632879707027625,-0.0194904901577884,-0.06883430737781544,953.6712029297238,2950.19838671802,19.610190196844233,0.09311656926221845,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
44,0.6292809693735442,0.009280969373544168,0.12928096937354416,0.48985154262520825,0.2311374236087393,0.0,True,0.03175754734072022,-0.01111113485493867,-0.0735403147251329,1031.75754734072,2950.19838671802,19.777777302901228,0.09264596852748672,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
45,0.6059221286348944,0.014077871365105632,0.10592212863489436,0.4887270653117354,0.20532507085675256,0.0,True,-0.05077895406037708,0.015675692372509764,0.041906328394719056,949.2210459396229,2950.19838671802,20.313513847450196,0.1041906328394719,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
46,0.5963471508804624,0.023652849119537578,0.09634715088046242,0.48990928099632564,0.19053097243520614,0.0,True,0.09983654458458933,0.1456931233003665,0.02072047166379982,1099.8365445845893,2950.19838671802,22.91386246600733,0.10207204716637999,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
47,0.6301365617860452,0.010136561786045162,0.13013656178604516,0.48955855041314267,0.23068193014634486,0.0,True,-0.04947690600159321,-0.10660231403656546,0.01338557311719179,950.5230939984068,2950.19838671802,17.86795371926869,0.10133855731171917,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
48,0.6205923610089297,0.000592361008929676,0.12059236100892967,0.48859505507846107,0.2237072301654541,0.0,True,-0.040647054765516305,-0.02076786300898427,-0.030604839952990404,959.3529452344836,2950.19838671802,19.584642739820314,0.09693951600470097,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
49,0.6062796145618716,0.013720385438128369,0.10627961456187163,0.48909544331092214,0.20390563445728815,0.0,True,-0.0070395443208192635,0.053299011539382185,0.00785242837226723,992.9604556791808,2950.19838671802,21.06598023078764,0.10078524283722673,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
50,0.636055550881963,0.016055550881962977,0.13605555088196297,0.4899464603350383,0.2399278985730391,0.0,True,-0.007931741851934416,-0.051782687641290584,-0.08373414723521785,992.0682581480655,2950.19838671802,18.964346247174188,0.09162658527647821,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
51,0.6042623206571353,0.01573767934286474,0.10426232065713525,0.48806139460662484,0.20105493062469346,0.0,True,-0.024315395453666545,-0.002689127540916025,0.08839649567899416,975.6846045463334,2950.19838671802,19.94621744918168,0.10883964956789943,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
52,0.6104305016141487,0.009569498385851305,0.11043050161414869,0.4889086141864779,0.2115952852022636,0.0,True,0.006513726073644293,0.04913697555115288,-0.024964779926957604,1006.5137260736443,2950.19838671802,20.982739511023055,0.09750352200730425,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
53,0.6254894054401416,0.005489405440141648,0.12548940544014164,0.48873473429157305,0.22946665343404804,0.0,True,-0.059247188320851234,-0.0482558381116186,-0.03626130322678766,940.7528116791489,2950.19838671802,19.034883237767627,0.09637386967732124,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
54,0.6220287873144531,0.0020287873144531066,0.1220287873144531,0.4907270476325301,0.21473258526070024,0.0,True,0.10642348662175823,-0.04106933396121931,0.04192446018681725,1106.4234866217582,2950.19838671802,19.17861332077561,0.10419244601868172,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
55,0.6035448924126469,0.016455107587353135,0.10354489241264686,0.4893037798529528,0.20428268268743266,0.0,True,-0.04514635890435132,0.04657865064371221,0.01924754830529316,954.8536410956486,2950.19838671802,20.931573012874246,0.10192475483052932,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
56,0.620227001566201,0.00022700156620103495,0.12022700156620103,0.48875122780468416,0.22134172936460783,0.0,True,-0.007831894882904521,-0.0020381263067717013,-0.032739384771469524,992.1681051170955,2950.19838671802,19.959237473864565,0.09672606152285305,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
57,0.629012478297525,0.00901247829752505,0.12901247829752505,0.4898167918036929,0.23075578607878433,0.0,True,0.02230361007410403,-0.022749174017039003,-0.06128028818836241,1022.3036100741041,2950.19838671802,19.54501651965922,0.09387197118116376,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
58,0.6015620445016321,0.01843795549836791,0.10156204450163209,0.4886851553997609,0.2006998069528255,0.0,True,-0.06389687871598097,0.008629395886105975,0.07895456282052175,936.103121284019,2950.19838671802,20.17258791772212,0.10789545628205217,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
59,0.6154650139879035,0.004534986012096454,0.11546501398790354,0.4888904110090173,0.2128488366954877,0.0,True,0.007999580678671913,-0.005931916305494129,0.014291306980127145,1007.9995806786719,2950.19838671802,19.881361673890115,0.10142913069801272,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
60,0.619762774088893,0.00023722591110697522,0.11976277408889302,0.4896505287430365,0.21731495128682776,0.0,True,0.06530008708534124,0.010969125068192817,-0.02054636154168686,1065.3000870853414,2950.19838671802,20.21938250136386,0.09794536384583132,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
61,0.605205908201519,0.014794091798481013,0.10520590820151898,0.48890672902424354,0.1998819879267235,0.0,True,0.05531443550299445,0.021437821923080677,0.0767877995997996,1055.3144355029945,2950.19838671802,20.428756438461612,0.10767877995997997,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
62,0.6371123241596155,0.0171123241596155,0.1371123241596155,0.49021432501662604,0.23898489042100993,0.0,True,0.009161721861095307,-0.06122345158602502,-0.06840795996228326,1009.1617218610953,2950.19838671802,18.775530968279497,0.09315920400377169,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
63,0.6071946202084917,0.012805379791508309,0.10719462020849169,0.4889347710516124,0.20343713586409493,0.0,True,0.08254639661156249,0.08618328603916486,-0.008975960664130032,1082.5463966115624,2950.19838671802,21.7236657207833,0.099102403933587,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
64,0.6106045713112251,0.009395428688774854,0.11060457131122514,0.48962963122934233,0.21278769913137893,0.0,True,-0.01915936605679939,0.07307221461211011,-0.0553522841021744,980.8406339432006,2950.19838671802,21.461444292242202,0.09446477158978256,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
65,0.6111502572051635,0.008849742794836524,0.11115025720516347,0.4890413920799734,0.21296088700058435,0.0,True,-0.044736350947791326,0.03216633973445222,-0.01973025614297948,955.2636490522086,2950.19838671802,20.643326794689045,0.09802697438570206,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
66,0.6151700617666408,0.004829938233359199,0.1151700617666408,0.4887489337884404,0.21329388469198882,0.0,True,-0.0002560933360035648,-0.008172144926225628,0.01687872743994668,999.7439066639965,2950.19838671802,19.83655710147549,0.10168787274399467,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
67,0.6142263211281471,0.005773678871852872,0.11422632112814712,0.48950387938579465,0.20896928415372557,0.0,True,0.07037409306568584,0.004529245345087278,0.0321969396638429,1070.3740930656857,2950.19838671802,20.090584906901746,0.1032196939663843,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
68,0.616093898633009,0.0039061013669909883,0.11609389863300901,0.48890113219496945,0.22009527473166482,0.0,True,-0.10250860505155113,-0.0024359200965058977,-0.04216151351464356,897.4913949484488,2950.19838671802,19.95128159806988,0.09578384864853565,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
