Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,max_xr,max_xb,extra_reach,constraint_violation,feasible
1192.8331814123799,3477.6839818162653,63.34692255032621,0.09393422405906209,0.11831026638732944,0.43795926935780394,7.829976343453558,0.09793381075485273,0.3833801868413125,0.7037071710043469,0.7566273962049729,0.06012757281311077,0.20370717100434688,0.2566273962049729,False
312.7843717508145,2342.666349029787,26.43373127891804,0.1013198026781249,0.5141524707554652,0.45581339986134584,1.8278216461375036,0.11973728486032945,0.39456061535635784,0.5273867086875506,0.5173223537671635,0.14135429177285247,0.027386708687550554,0.017322353767163512,False
371.1728444706054,727.589608081156,19.310727731804413,0.07103770336380458,0.45141054142295456,0.1822824479622201,3.0097845047852343,0.07648067528378777,0.384638915434106,0.533005009953561,0.4681673569046192,0.14376855256096643,0.03300500995356104,0.0,True
442.7625809373627,4344.987423225572,17.56994130108398,0.18106505645541088,0.18989097840690328,0.15075168291736024,6.827413314484214,0.11050677591578982,0.36925244089535625,0.5215104724004602,0.5945260795831339,0.13084990725099238,0.021510472400460223,0.09452607958313386,False
1417.2218911965804,601.9266344713338,13.358374902421556,0.13626504285393695,0.6835633068241204,0.05827377274341687,3.13031297880118,0.09767409886235942,0.3711924341678871,0.495715044687653,0.4691116320413585,0.06339459572394633,-0.004284955312347016,0.0,True
775.4956528760027,2935.988080475679,35.045099134349314,0.16145774002494342,0.4663502792241533,0.22763036039374834,2.560911176364769,0.10036174015041137,0.39921935507896866,0.5338060237758477,0.5086299436738475,0.08025862077201655,0.03380602377584774,0.008629943673847507,False
283.5651469914453,2403.5163637983005,72.5296218776196,0.13140598113929391,0.32437926980195997,0.3341436820601051,7.221247048405708,0.08709490736853207,0.40661034612437047,0.5232573417013825,0.5394460141150611,0.018533053699775884,0.023257341701382495,0.0394460141150611,False
863.8853823584952,2372.059722743368,68.48292330225104,0.05765669652526399,0.4386724138714547,0.29217747242647607,1.7226421260142224,0.04792934153305234,0.3655928978770562,0.42962578734932977,0.42223655923425124,0.043858876665189235,-0.07037421265067023,0.0,True
1388.04120897359,908.7687911030082,29.51623747132406,0.12267714030611718,0.1782938235264352,0.4553647824204362,7.327087884052148,0.045234592565471354,0.4175583455180213,0.5058242468320898,0.5066666220704992,0.060367968273481745,0.005824246832089819,0.006666622070499173,False
797.3094337066973,1306.3722862941358,49.775655168005564,0.0900397717324471,0.6997235164350731,0.06415902453705037,1.9026430140805854,0.08658845997658501,0.41204630790792873,0.5263686696254787,0.49900841372558796,0.0746501636701131,0.02636866962547868,0.0,True
1039.3091980316553,719.0920123930533,35.166904561941585,0.1034965237021914,0.3269391897346182,0.26657318986797046,4.884861720253523,0.08702488325797315,0.3547147659684404,0.5006393936509912,0.4685348283592731,0.09370396213460247,0.0006393936509911935,0.0,True
129.4459633286607,1688.7561339802317,77.2449573447624,0.2132639894803272,0.3342973155183836,0.3819603935457006,7.397592230629951,0.11130603527444036,0.4419881956970962,0.5883477720771679,0.6076266612273097,0.01979113566172419,0.08834777207716793,0.10762666122730968,False
343.87308383102555,3241.528509428421,70.53870389495296,0.20362102105565522,0.11935786515187258,0.09136865402053962,6.971735691943254,0.09276107010496339,0.3639766939906636,0.6734747708354865,0.7178459900783074,0.044418202104452784,0.17347477083548646,0.2178459900783074,False
737.5727758932087,2980.84261942525,45.65696346245572,0.13432666309671504,0.5726441137429199,0.1618516743661078,5.650946789325534,0.06970913888327251,0.36022639623874425,0.44077097616150146,0.43067088882646914,0.04413205795898207,-0.05922902383849854,0.0,True
1415.6666877421344,1657.0502467945682,38.65048622511456,0.0744304728778061,0.5538524509753671,0.17777140791057344,5.018724997429957,0.08316633646123793,0.3562376121900249,0.4805232657352074,0.44392628458954075,0.09685464427848225,-0.019476734264792572,0.0,True
733.1837440530514,714.5765453920076,36.62635726273753,0.08298193743027976,0.5574533002531835,0.4324585019575493,2.28683007209799,0.041367074414222764,0.39955694201894876,0.4659144943709848,0.44418662481976906,0.04854364430949356,-0.03408550562901519,0.0,True
